0,1,-0,0,0,1,0,0,0,1,0,0,0
0.09,1,-0,0,0,1,0,0,0,1,0,-3.8942e-06,0
0.092,1,-0,0,0,1,0,0,0,1,0,1.302e-06,0
0.051,1,-0,0,0,1,0,0,0,1,0,6.526e-07,0
0.035,1,-0,0,0,1,0,0,0,1,0,3.9241e-07,0
0.184,1,-0,0,0,1,0,0,0,1,0,2.6219e-07,0
0.182,1,-0,0,0,1,0,0,0,1,0,1.8772e-07,0
0.097,1,-0,0,0,1,0,0,0,1,0,1.4114e-07,0
0.091,1,-0,0,0,1,0,0,0,1,0,1.1008e-07,0
0.09,1,-0,0,0,1,0,0,0,1,0,8.8318e-08,0
0.092,1,-0,0,0,1,0,0,0,1,0,7.2484e-08,0
0.098,1,-0,0,0,1,0,0,0,1,0,6.0601e-08,0
0.092,1,-0,0,0,1,0,0,0,1,0,5.1455e-08,0
0.097,1,-0,0,0,1,0,0,0,1,0,4.4263e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,3.8504e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,3.3821e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,2.996e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,2.6738e-08,0
0.094,1,-0,0,0,1,0,0,0,1,0,2.4022e-08,0
0.093,1,-0,0,0,1,0,0,0,1,0,2.1709e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,1.9723e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,1.8005e-08,0
0.098,1,-0,0,0,1,0,0,0,1,0,1.6508e-08,0
0.09,1,-0,0,0,1,0,0,0,1,0,1.5195e-08,0
0.091,1,-0,0,0,1,0,0,0,1,0,1.4036e-08,0
0.092,1,-0,0,0,1,0,0,0,1,0,1.3009e-08,0
0.097,0.99919,-0.040132,0,0.040132,0.99919,0,0,0,1,-6.5156e-05,0.0016223,0
0.092,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00013945,0.0028513,0
0.095,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00012024,0.0024585,0
0.094,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.0001211,0.0024761,0
0.095,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00012443,0.0025442,0
0.094,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.0001252,0.00256,0
0.091,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00012591,0.0025745,0
0.09,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00012657,0.0025879,0
0.093,0.99881,-0.04885,0,0.04885,0.99881,0,0,0,1,-0.00012595,0.0025753,0
