0,1,-0,0,0,1,0,0,0,1,0,0,0
0.164,1,-0,0,0,1,0,0,0,1,6.5857e-06,0.0018867,0
0.035,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.3519e-05,0.0038729,0
0.032,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.6322e-05,0.0046759,0
0.011,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,0,0.0050814,0
0.03,1,-0,0,0,1,0,0,0,1,9.2648e-06,0.0053083,0
0.031,1,0.0017453,0,-0.0017453,1,0,0,0,1,1.8989e-05,0.00544,0
0.035,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.9319e-05,0.0055344,0
0.033,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,2.9308e-05,0.0055974,0
0.031,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,1.9724e-05,0.0056504,0
0.036,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,9.9339e-06,0.0056917,0
0.914,1,0.0017453,0,-0.0017453,1,0,0,0,1,1.4157e-06,0.00081112,0
0.911,1,0.0017453,0,-0.0017453,1,0,0,0,1,1.183e-06,0.0006778,0
0.281,1,0.0017453,0,-0.0017453,1,0,0,0,1,1.9605e-05,0.0056165,0
0.035,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.9726e-05,0.005651,0
0.031,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.9836e-05,0.0056827,0
0.032,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,2.9842e-05,0.0056993,0
0.031,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,2.9932e-05,0.0057165,0
0.036,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,3.0008e-05,0.0057311,0
0.032,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,3.0079e-05,0.0057445,0
0.031,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,3.0122e-05,0.0057528,0
0.032,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,4.0204e-05,0.0057587,0
0.035,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,3.0209e-05,0.0057695,0
0.032,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,3.027e-05,0.0057812,0
0.032,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,4.0368e-05,0.0057822,0
0.036,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,4.0406e-05,0.0057876,0
0.031,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,5.0541e-05,0.0057915,0
0.032,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,5.0569e-05,0.0057947,0
0.032,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,6.07e-05,0.0057962,0
0.036,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,6.0728e-05,0.0057989,0
0.031,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,7.0877e-05,0.0058011,0
0.032,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,7.0923e-05,0.0058049,0
0.036,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,6.0846e-05,0.0058102,0
0.031,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,6.0876e-05,0.005813,0
0.032,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,6.0888e-05,0.0058141,0
0.032,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,6.0918e-05,0.005817,0
0.035,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,5.0777e-05,0.0058184,0
0.031,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,4.0675e-05,0.0058262,0
0.031,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,4.067e-05,0.0058254,0
0.032,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,5.0831e-05,0.0058246,0
0.036,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,5.0848e-05,0.0058267,0
0.032,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,5.0873e-05,0.0058295,0
0.031,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,5.0858e-05,0.0058277,0
0.032,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,6.1026e-05,0.0058273,0
0.907,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,3.8683e-06,0.00036938,0
0.908,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,3.5525e-06,0.00033922,0
0.903,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,3.9475e-06,0.00032309,0
0.901,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,3.7833e-06,0.00030965,0
0.918,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,3.628e-06,0.00029694,0
0.903,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,3.4809e-06,0.0002849,0
0.91,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,3.7938e-06,0.00027169,0
0.913,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,3.6435e-06,0.00026093,0
0.917,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,3.5006e-06,0.00025069,0
0.91,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,3.3647e-06,0.00024096,0
0.1,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,4.9158e-05,0.0035204,0
0.035,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,5.5302e-05,0.0035203,0
0.032,0.99988,0.015707,0,-0.015707,0.99988,0,0,0,1,5.5363e-05,0.0035242,0
0.032,0.99988,0.015707,0,-0.015707,0.99988,0,0,0,1,6.1471e-05,0.0035217,0
0.031,0.99985,0.017452,0,-0.017452,0.99985,0,0,0,1,4.9215e-05,0.0035245,0
0.036,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,4.9197e-05,0.0035233,0
0.031,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,4.9204e-05,0.0035238,0
0.032,0.9999,0.013962,0,-0.013962,0.9999,0,0,0,1,4.3062e-05,0.0035245,0
0.031,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,4.3049e-05,0.0035234,0
0.036,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,4.3043e-05,0.0035229,0
0.031,0.99993,0.012217,0,-0.012217,0.99993,0,0,0,1,3.6923e-05,0.0035258,0
0.032,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,3.6901e-05,0.0035237,0
0.031,0.99995,0.010472,0,-0.010472,0.99995,0,0,0,1,3.0758e-05,0.0035246,0
0.036,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,3.0752e-05,0.0035239,0
0.031,0.99996,0.0087265,0,-0.0087265,0.99996,0,0,0,1,2.461e-05,0.0035251,0
0.032,0.99998,0.0069813,0,-0.0069813,0.99998,0,0,0,1,1.8455e-05,0.0035246,0
0.031,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,1.846e-05,0.0035256,0
0.036,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,1.8453e-05,0.0035243,0
0.032,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,1.2311e-05,0.0035268,0
0.031,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,6.1547e-06,0.0035264,0
0.032,1,0.0017453,0,-0.0017453,1,0,0,0,1,0,0.0035275,0
0.036,1,-0,0,0,1,0,0,0,1,-6.1578e-06,0.0035282,0
0.031,1,-0.0017453,0,0.0017453,1,0,0,0,1,-6.1573e-06,0.0035279,0
0.032,1,-0.0017453,0,0.0017453,1,0,0,0,1,-1.2316e-05,0.0035283,0
0.035,0.99999,-0.0034907,0,0.0034907,0.99999,0,0,0,1,-1.848e-05,0.0035293,0
0.032,0.99999,-0.005236,0,0.005236,0.99999,0,0,0,1,-1.8481e-05,0.0035296,0
0.032,0.99999,-0.005236,0,0.005236,0.99999,0,0,0,1,-2.4638e-05,0.003529,0
0.032,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-2.4626e-05,0.0035274,0
0.035,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-2.4623e-05,0.003527,0
0.032,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-2.4627e-05,0.0035275,0
0.032,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-4.3134e-05,0.0035304,0
0.917,0.99993,-0.012217,0,0.012217,0.99993,0,0,0,1,-2.8124e-06,0.00023019,0
0.903,0.99993,-0.012217,0,0.012217,0.99993,0,0,0,1,-2.229e-06,0.00021285,0
0.909,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-2.154e-06,0.00020569,0
0.909,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-2.0816e-06,0.00019877,0
0.908,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-2.0118e-06,0.0001921,0
0.908,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-1.9443e-06,0.00018566,0
0.905,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-1.8792e-06,0.00017944,0
0.911,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-1.8163e-06,0.00017344,0
0.911,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-1.7556e-06,0.00016764,0
0.92,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-1.6969e-06,0.00016204,0
0.117,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-3.0163e-05,0.0034564,0
0.03,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-2.4141e-05,0.0034579,0
0.032,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-3.0242e-05,0.0034654,0
0.032,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0258e-05,0.0034672,0
0.035,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0267e-05,0.0034682,0
0.032,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.6364e-05,0.0034723,0
0.031,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-3.0284e-05,0.0034702,0
0.032,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0297e-05,0.0034717,0
0.035,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0302e-05,0.0034723,0
0.032,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0328e-05,0.0034753,0
0.031,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.0323e-05,0.0034746,0
0.032,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-3.6416e-05,0.0034774,0
0.035,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-4.2518e-05,0.00348,0
0.032,0.99993,-0.012217,0,0.012217,0.99993,0,0,0,1,-4.2537e-05,0.0034815,0
0.032,0.99993,-0.012217,0,0.012217,0.99993,0,0,0,1,-4.2536e-05,0.0034814,0
