Evobot Gen01 - Sensor Stream, Time Commenced:04-Nov-2014 12:41:14
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
53887,220.453,4.025,698,611,370,-23.6,16.6,50.2,0.1,6.4,-1.6,0.1,4.9,100,100,
53923,219.593,4.046,699,611,358,19.3,19.3,50.1,0.1,5.8,-1.9,0.1,4.9,100,100,
53954,219.529,4.06,-1,610,371,16,16,50.1,0.1,6.3,-1.1,-0.1,2.4,100,100,
53986,216.379,4.029,-1,614,385,16.5,16.5,50,0.2,6.6,-1.4,0.1,2.4,100,100,
54022,216.237,4.033,-1,627,374,16,16,50,0.1,6.7,-1.9,0.1,4.9,100,100,
54053,214.481,4.043,700,612,374,22.3,22.3,50.1,0.3,6.9,-4.3,0.1,4.9,100,100,
54085,214.203,4.048,693,613,393,18.2,18.2,50.1,0.2,6.3,-2.5,-0.1,2.4,100,100,
54117,215.356,4.065,667,614,457,18.8,18.8,50.1,0,6.7,-1.4,0.1,2.4,100,100,
54152,210.611,4.025,-1,613,583,16.8,16.8,50.1,0.2,5.4,-5,0.1,4.9,100,100,
54183,210.45,4.053,679,614,560,25,25,50.2,0.2,7.5,-2.7,0.1,4.9,100,100,
54214,213.003,4.049,-1,616,563,20.5,20.5,50.3,0.3,6.4,-2.2,0.1,2.4,100,100,
54246,211.059,4.041,698,611,517,21,21,50.3,0.1,6.4,-2.7,-0.1,4.9,100,100,
54282,217.482,4.052,-1,611,522,20.2,20.2,50.2,0.1,6.8,-1.6,0.1,4.9,100,100,
54314,216.856,4.06,-1,599,522,27.8,27.8,50.2,0.2,7.7,-1.4,-0.1,4.9,100,100,
54345,216.896,4.054,-1,535,500,22.8,22.8,50.2,0.2,6.3,-1.6,-0.1,4.9,100,100,
54377,225.071,4.04,-1,600,512,23.3,23.3,50.2,0,6.6,-1.8,0.1,4.9,100,100,
55284,146.275,4.077,691,613,513,11.9,12.3,50.1,0.2,7.5,-2.2,-0.1,4.9,0,0,
56192,146.552,4.065,-1,627,510,0,0,50.1,0,0,0,0,0,0,0,
57095,143.399,4.067,-1,612,503,0,0,50.1,0,0,0,0,0,0,0,
57996,144.265,4.061,-1,584,512,0,0,50,0,0,0,0,0,0,0,
58914,142.09,4.065,-1,611,491,0,0,50,0,0,0,0,0,0,0,
59817,145.556,4.064,-1,613,511,0,0,50,0,0,0,0,0,0,0,
60727,141.001,4.074,643,624,521,0,0,50,0,0,0,0,0,0,0,
61640,144.797,4.07,-1,625,491,0,0,49.9,0,0,0,0,0,0,0,
62557,141.591,4.075,-1,626,522,0,0,49.9,0,0,0,0,0,0,0,
63467,145.011,4.074,651,613,523,0,0,49.9,0,0,0,0,0,0,0,
63567,169.076,3.986,-1,612,513,0,0,49.9,0,0,0,0,0,60,60,
63602,246.352,4.037,-1,611,510,0.4,0.4,49.9,-0.1,1.2,0.9,0,0,60,60,
63634,229.729,4.057,-1,639,499,2.5,2.5,49.8,0,3.5,-1.5,-0.1,2.4,60,60,
63666,225.411,4.023,-1,614,511,2.6,2.6,49.8,0,3.5,-0.6,0.1,4.9,60,60,
63697,226.112,4.054,-1,538,523,3.1,3.1,49.7,0,3.4,-0.4,0,0,60,60,
63733,221.486,4.064,695,493,518,3.4,3.4,49.9,0.1,3.1,-2.1,-0.1,2.4,60,60,
63764,218.268,4.068,684,627,502,5.5,5.5,49.9,0.1,3.7,-1.8,-0.1,4.9,60,60,
63796,220.536,4.018,-1,562,498,5,5,49.9,0,3.5,-0.6,0,0,60,60,
63827,220.545,4.077,-1,623,502,5.6,5.6,50,0,3.3,-1.3,0,0,60,60,
63863,221.644,4.061,-1,625,511,5.8,5.8,50,0.1,3.4,-0.4,-0.1,4.9,60,60,
63894,220.153,4.07,-1,611,523,9,9,50,0,4.3,-0.5,0,0,60,60,
63926,215.982,4.076,660,612,521,7.8,7.8,50.1,0,3.6,-0.6,0,0,60,60,
63957,217.862,4.026,695,626,521,8.4,8.4,50.1,0,3.5,-0.6,-0.1,4.9,60,60,
63993,215.013,4.071,694,614,512,8.3,8.3,50.2,0,3.5,-1.1,-0.1,2.4,60,60,
64024,221.823,4.01,696,501,510,12,12,50.2,0,3.6,-3.1,0,0,60,60,
64056,218.312,4.063,680,611,500,10.7,10.7,50.3,0.1,2.8,-3.2,0.1,2.4,60,60,
64087,215.37,4.043,672,610,511,10.6,10.6,50.4,0,3.7,-0.9,-0.1,2.4,60,60,
64123,216.327,4.006,697,612,511,10.4,10.4,50.4,0.1,3.4,-1.9,-0.1,2.4,60,60,
64155,213.812,4.065,693,598,521,15.1,15.1,50.4,0,4.2,-0.7,0.1,2.4,60,60,
64186,216.102,4.034,695,600,516,12.7,12.7,50.5,0,3.5,-1.5,-0.1,4.9,60,60,
64218,217.048,4.07,696,626,503,13.2,13.2,50.6,0,3.6,-1.7,-0.1,2.4,60,60,
64254,215.733,4.04,696,535,501,17.3,17.3,50.7,0,3.5,0,0,0,60,60,
64285,215.012,4.035,653,612,503,14.5,14.5,50.8,-0.1,3.8,-0.2,0.1,2.4,60,60,
64317,215.899,4.053,692,625,432,14.9,14.9,50.8,0,3.6,-0.6,0,0,60,60,
64352,213.356,4.062,676,611,337,14.5,14.5,50.9,0.1,3.7,-1.1,-0.1,2.4,60,60,
64384,219.049,4.045,681,613,299,20.2,20.2,51,0,4.3,-1,0.1,4.9,60,60,
64416,218.584,4.074,635,639,323,16.7,16.7,51,0,3.6,-0.6,0.1,2.4,60,60,
64448,219.767,4.033,695,640,402,18.3,18.3,51.1,0.1,3.2,-2.8,-0.1,2.4,60,60,
64483,219.77,4.031,695,587,437,16.6,16.6,51.1,0,3.4,-0.8,0.1,4.9,60,60,
64515,220.113,4.047,697,637,504,23.4,23.4,51.1,0,4.1,-0.5,0.1,2.4,60,60,
64547,220.384,4.063,678,585,531,19.4,19.4,51.1,0,3.5,-1.1,-0.1,2.4,60,60,
65464,143.371,4.067,679,652,510,8.6,8.9,51.4,0.2,4.1,-0.7,-0.1,2.4,0,0,
66367,146.528,4.077,679,651,512,0,0,51.4,0,0,0,0,0,0,0,
67276,150.824,4.059,664,655,503,0,0,51.3,0,0,0,0,0,0,0,
68185,144.72,4.054,678,555,511,0,0,51.3,0,0,0,0,0,0,0,
69093,147.118,4.08,680,653,511,0,0,51.3,0,0,0,0,0,0,0,
70001,147.591,4.059,681,652,511,0,0,51.3,0,0,0,0,0,0,0,
70906,152.29,4.055,681,652,490,0,0,51.3,0,0,0,0,0,0,0,
71817,144.656,4.074,679,563,504,0,0,51.3,0,0,0,0,0,0,0,
72728,145.732,4.071,696,638,511,0,0,51.3,0,0,0,0,0,0,0,
73648,146.926,4.067,681,653,494,0,0,51.3,0,0,0,0,0,0,0,
73765,173.972,3.966,680,669,494,0,0,51.3,0,0,0,0,0,60,60,
73795,246.222,4.044,679,669,503,0.9,0.9,51.2,0,0.8,-0.1,0,0,60,60,
73827,242.296,4.048,661,665,503,1.9,1.9,51.1,0,3.1,-0.6,0.1,2.4,60,60,
73859,224.347,3.998,663,630,503,-6.2,8.3,51.2,0,3.4,-0.8,0.1,2.4,60,60,
73894,224.8,4.052,655,-1,472,5.2,5.2,51.2,0,3.3,-0.8,0,0,60,60,
73926,226.514,4.024,680,-1,389,8.2,8.2,51.2,0.1,4,-0.5,0.1,4.9,60,60,
73957,217.239,4.069,678,587,300,7.1,7.1,51.3,0.1,3.2,-1.7,0,0,60,60,
73989,227.717,4.021,679,640,297,7.6,7.6,51.2,0.1,3.4,-0.8,0,0,60,60,
74024,227.13,4.064,678,667,287,7.7,7.7,51.2,0,3.2,-1.2,0.1,4.9,60,60,
74056,222.127,4.064,680,638,278,11.4,11.4,51.2,0.1,4.2,-0.7,0.1,2.4,60,60,
74087,223.641,4.065,680,639,266,9.7,9.7,51.2,0,3.4,-0.8,0,0,60,60,
74119,219.265,4.066,642,652,249,10.2,10.2,51.2,0,3.5,-0.6,0.1,4.9,60,60,
74154,217.342,4.064,676,560,246,10,10,51.3,0,3.6,-0.4,0.1,4.9,60,60,
74186,223.039,4.029,680,654,254,14.2,14.2,51.4,0.1,4,-1.4,0,0,60,60,
74218,221.213,4.068,679,670,243,11.9,11.9,51.4,0,3.6,-0.9,-0.1,2.4,60,60,
74249,222.963,4.03,639,569,241,12.4,12.4,51.4,0.1,3.3,-1.3,-0.1,4.9,60,60,
74285,221.461,4.068,694,651,245,12.1,12.1,51.5,0,3.6,-0.6,0,0,60,60,
74316,218.797,3.998,-1,653,257,17.4,17.4,51.5,0,3.9,-2.3,-0.1,2.4,60,60,
74348,218.964,4.07,-1,679,258,14.5,14.5,51.6,0,3.7,-0.7,-0.1,4.9,60,60,
74379,219.111,4.023,-1,638,250,15,15,51.6,0,3.6,-1.3,0,0,60,60,
74415,220.11,4.016,671,666,319,14.6,14.6,51.8,0,3.7,-0.4,0,0,60,60,
74445,217.864,4.043,-1,667,288,19.7,19.7,51.8,0,4.2,-0.7,0.1,2.4,60,60,
74477,216.261,4.05,-1,606,287,17.2,17.2,51.9,0,3.8,-0.7,-0.1,2.4,60,60,
74508,219.751,4.034,-1,667,270,17.7,17.7,52,0,3.7,-0.9,-0.1,2.4,60,60,
74544,222.106,4.038,-1,653,260,17.1,17.1,51.9,0,3.8,-0.9,0.1,2.4,60,60,
74575,219.954,4.019,-1,666,268,23.8,23.8,52,0,4.1,-1.6,-0.1,4.9,60,60,
74607,221.686,4.054,693,668,288,19.5,19.5,52,0,3.5,-0.6,-0.1,2.4,60,60,
74639,223.741,4.071,703,668,388,19.9,19.9,52,0,3.6,-0.6,0,0,60,60,
74674,223.059,4.061,641,655,389,19.2,19.2,52.1,0,3.6,-0.4,0.1,2.4,60,60,
74706,224.995,4.027,695,665,588,26.6,26.6,52.1,0.1,4.1,-1,-0.1,2.4,60,60,
74737,223.281,4.069,699,652,562,21.9,21.9,52.1,0,3.4,-0.8,0,0,60,60,
75649,151.343,4.066,-1,653,510,19.7,22,52.3,0,5.4,-1,0.1,2.4,0,0,
76567,152.433,4.029,696,653,531,0,0,52.3,0,0,0,0,0,0,0,
77479,146.097,4.06,-1,652,523,0,0,52.3,0,0,0,0,0,0,0,
78379,150.139,4.07,694,593,523,0,0,52.2,0,0,0,0,0,0,0,
79284,151.451,4.063,698,652,510,0,0,52.2,0,0,0,0,0,0,0,
80188,147.588,4.069,-1,594,523,0,0,52.2,0,0,0,0,0,0,0,
81097,150.118,4.066,-1,665,513,0,0,52.2,0,0,0,0,0,0,0,
81998,148.976,4.068,-1,652,541,0,0,52.1,0,0,0,0,0,0,0,
82898,149.387,4.068,651,652,522,0,0,52.1,0,0,0,0,0,0,0,
83809,150.064,4.026,-1,653,511,0,0,52.1,0,0,0,0,0,0,0,
83941,177.314,4.012,-1,655,541,0,0,52.1,0,0,0,0,0,32,88,
83976,252.017,4.039,-1,651,543,0.3,0.3,52,-0.1,1.2,0,-0.1,2.4,32,88,
84007,233.927,4.046,669,527,530,2.6,2.6,53.1,-0.8,3.3,1,-0.1,2.4,32,88,
84039,222.935,4.041,-1,625,530,2.8,2.8,54.4,0.1,3.4,0.3,-0.1,2.4,32,88,
84070,224.901,4.063,693,626,530,3.2,3.2,55.3,0,3.4,-0.2,0,0,32,88,
84105,226.289,4.067,696,639,531,3.4,3.4,56.2,-0.2,3.2,0.1,0.1,4.9,32,88,
84137,230.676,4.037,694,640,521,5.6,5.6,57.7,-0.1,3.8,0.9,0,0,32,88,
84168,227.182,4.075,648,639,532,5,5,59,0,3.3,0.3,0,0,32,88,
84200,226.536,4.049,694,639,541,5.5,5.5,60.1,-0.2,3.3,0.1,0.1,2.4,32,88,
84267,225.304,4.055,-1,625,561,8.6,8.6,62.5,0,3.8,0.4,-0.1,4.9,32,88,
84298,229.418,4.004,-1,623,560,7.4,7.4,63.6,-0.2,3.4,0.3,-0.1,2.4,32,88,
84330,226.511,4.011,-1,473,565,7.9,7.9,64.7,-0.3,3.4,0.3,-0.1,2.4,32,88,
84365,225.916,4.034,-1,626,568,7.8,7.8,65.8,-0.2,3.3,-0.1,-0.1,2.4,32,88,
84397,221.24,4.048,-1,637,583,11.5,11.5,67.2,-0.3,3.9,0.2,-0.1,2.4,32,88,
84429,218.187,4.053,-1,638,605,9.8,9.8,68.4,-0.2,3.4,0.5,0.1,2.4,32,88,
84460,228.933,4.035,646,626,606,10.3,10.3,69.6,-0.4,3.4,0.9,0,0,32,88,
84496,222.544,4.034,-1,625,606,10,10,71.2,-0.3,3.6,0.7,0,0,32,88,
84527,223.895,4.035,-1,522,617,14.5,14.5,72.3,-0.4,3.9,0.4,0,0,32,88,
84559,221.122,4.039,640,612,632,12.1,12.1,73.5,-0.3,3.4,0.1,0,0,32,88,
84590,216.971,4.038,608,615,645,12.5,12.5,74.6,0,3.5,0.3,-0.1,4.9,32,88,
84626,225.471,4.043,608,624,659,12.1,12.1,76.2,-0.3,3.4,0.5,-0.1,2.4,32,88,
84657,229.829,4.068,371,638,659,17.4,17.4,77.3,-0.1,4.1,0.6,0,0,32,88,
84689,226.885,4.022,361,640,659,14.4,14.4,78.3,-0.1,3.5,0.3,-0.1,2.4,32,88,
84720,222.76,4.044,340,653,690,14.9,14.9,79.3,-0.2,3.3,0.5,-0.1,2.4,32,88,
84756,226.061,4.015,333,652,703,14.4,14.4,80.8,0,3.3,0.5,0.1,4.9,32,88,
84787,228.318,4.027,320,625,688,20.2,20.2,81.9,-0.2,4,0.4,-0.1,2.4,32,88,
84819,234.743,4.033,320,476,693,16.7,16.7,82.8,0,3.4,-0.2,0.1,4.9,32,88,
84851,232.671,4.044,313,600,685,17.3,17.3,83.7,-0.1,3.5,0.3,0,0,32,88,
84886,231.035,4.062,291,527,-1,16.7,16.7,84.7,-0.1,3.2,0.1,0.1,2.4,32,88,
84917,232.778,4.056,280,612,-1,23,23,85.6,-0.1,3.7,0.5,-0.1,2.4,32,88,
85830,154.263,4.072,289,613,-1,10.6,11.8,87.3,0,4.1,0.2,-0.1,2.4,0,0,
86740,148.49,4.08,292,600,-1,0,0,87.2,0,0,0,0,0,0,0,
87649,157.155,4.067,292,587,-1,0,0,87.2,0,0,0,0,0,0,0,
88558,152.209,4.073,288,523,-1,0,0,87.2,0,0,0,0,0,0,0,
89474,154.63,4.069,293,624,-1,0,0,87.1,0,0,0,0,0,0,0,
90390,156.42,4.061,296,612,-1,0,0,87.1,0,0,0,0,0,0,0,
91308,154.049,4.06,295,626,-1,0,0,87.1,0,0,0,0,0,0,0,
93128,152.828,4.06,295,613,686,0,0,87,0,0,0,0,0,0,0,
94035,153.809,4.05,290,600,-1,0,0,87,0,0,0,0,0,0,0,
94129,183.555,4.022,290,613,-1,0,0,87,0,0,0,0.1,2.4,56,64,
94159,255.648,4.02,292,544,-1,0.3,0.3,87,0,1.1,-0.4,0,0,56,64,
94191,242.54,4.021,303,585,-1,1.4,1.4,87.2,0,2.9,-0.5,-0.1,2.4,56,64,
94226,227.851,4.069,301,600,-1,1.9,1.9,87.2,0.2,3.6,-0.2,-0.1,2.4,56,64,
94258,225.663,4.035,299,598,-1,3.3,3.3,87.3,0.2,4.2,-1.2,0.1,2.4,56,64,
94289,229.534,4.069,302,527,-1,3.3,3.3,87.4,0.2,3.6,-0.9,0,0,56,64,
94321,227.622,3.986,298,601,-1,3.8,3.8,87.4,0.3,3.7,-0.7,-0.1,2.4,56,64,
94356,224.818,4.058,307,614,-1,4,4,87.5,0.2,3.5,-0.6,0.1,4.9,56,64,
94388,223.363,4.059,313,586,-1,6.5,6.5,87.7,0.2,4.1,-1,0,0,56,64,
94419,224.728,4.034,314,587,706,5.8,5.8,87.8,0.1,3.4,-0.8,-0.1,2.4,56,64,
94451,227.656,4.065,315,601,-1,6.3,6.3,87.9,0.1,3.6,-0.9,0.1,4.9,56,64,
94486,230.081,4.058,318,470,-1,6.4,6.4,88,0.2,3.4,-0.8,0,0,56,64,
94517,224.245,4.053,313,589,-1,9.7,9.7,88.1,0.3,4.2,-0.7,-0.1,2.4,56,64,
94549,221.103,4.056,313,550,-1,8.3,8.3,88.1,0.1,3.6,-0.9,-0.1,4.9,56,64,
94580,223.497,4.048,313,589,-1,8.8,8.8,88.2,0.2,3.6,-0.9,0,0,56,64,
94616,223.801,4.029,310,588,-1,8.7,8.7,88.4,0.2,3.6,-0.9,0,0,56,64,
94648,228.204,4.029,308,467,-1,9.5,9.5,88.5,0.2,4.5,-1,0.1,2.4,56,64,
94679,227.1,4.057,313,582,-1,13.7,13.7,88.5,0.2,4.2,-0.7,-0.1,4.9,56,64,
94710,223.713,4.072,314,577,-1,11.5,11.5,88.7,0.1,3.5,-0.6,-0.1,2.4,56,64,
94742,226.475,4.054,308,575,-1,12,12,88.7,0.2,3.6,-1.1,0.1,2.4,56,64,
94777,230.124,4.006,308,578,-1,15.8,15.8,88.8,0.1,3.2,-0.8,-0.1,4.9,56,64,
94809,236.355,4.048,311,576,-1,13.4,13.4,88.9,0.1,3,-2.1,-0.1,2.4,56,64,
94841,231.809,4.033,294,537,-1,13.9,13.9,89,0.2,3.2,-1.2,0.1,2.4,56,64,
94876,227.322,4.054,283,567,-1,13.5,13.5,89.1,0.2,3.4,0.1,-0.1,4.9,56,64,
94908,223.885,4.048,299,577,-1,19.1,19.1,89.3,0.1,4.1,-0.1,-0.1,2.4,56,64,
94939,228.591,4.061,296,466,-1,15.8,15.8,89.5,0.1,3.5,0,0.1,2.4,56,64,
94971,234.574,4.026,296,556,-1,16.3,16.3,89.6,0.1,3.5,0,0,0,56,64,
95006,233.039,4.041,290,556,-1,15.7,15.7,89.7,0.1,3.4,-0.4,-0.1,2.4,56,64,
95038,228.744,4.014,290,495,-1,22,22,89.9,0.2,4.3,-0.5,0.1,4.9,56,64,
95069,223.029,4.067,290,544,-1,18.1,18.1,90,0.1,3.7,-0.4,0,0,56,64,
95101,229.469,4.008,290,543,-1,18.5,18.5,90.1,0.1,3.5,-0.6,0,0,56,64,
96021,157.661,4.07,298,536,-1,15.4,15.3,90.4,0.3,5.9,-1.3,0.1,2.4,0,0,
96921,152.314,4.074,290,545,-1,0,0,90.4,0,0,0,0,0,0,0,
97831,158.564,4.071,299,510,-1,0,0,90.3,0,0,0,0,0,0,0,
98746,154.242,4.068,299,536,-1,0,0,90.3,0,0,0,0,0,0,0,
99658,154.55,4.055,298,535,-1,0,0,90.3,0,0,0,0,0,0,0,
100569,154.211,4.06,298,536,-1,0,0,90.2,0,0,0,0,0,0,0,
101471,155.015,4.061,298,504,-1,0,0,90.2,0,0,0,0,0,0,0,
102379,153.974,4.061,298,545,-1,0,0,90.2,0,0,0,0,0,0,0,
103280,150.347,4.063,298,544,-1,0,0,90.1,0,0,0,0,0,0,0,
104181,159.215,4.063,298,546,-1,0,0,90.1,0,0,0,0,0,0,0,
104374,185.772,3.985,297,455,-1,0,0,90.1,0,0,0,0,0,64,56,
104409,248.362,4.01,298,546,-1,0.2,0.2,90.1,0.1,0.6,-0.8,0,0,64,56,
104439,242.306,4.077,292,544,-1,2.3,2.3,89.9,0,3.4,-1.5,-0.1,4.9,64,56,
104471,235.88,4.04,299,545,-1,2.9,2.9,89.6,0.1,3.5,-0.6,0.1,2.4,64,56,
104503,227.958,4.067,298,546,-1,-7.4,9.4,89.5,0.2,3.7,-1.3,0,0,64,56,
104538,233.106,4.058,301,536,-1,5.8,5.8,89.3,0.1,3.3,-1,-0.1,2.4,64,56,
104570,230.324,4.01,301,488,-1,8.8,8.8,89.2,0.1,4.1,-0.7,0.1,2.4,64,56,
104601,225.36,4.053,305,544,-1,7.6,7.6,89.1,0.3,3.6,-1.1,0,0,64,56,
104633,229.369,3.984,308,537,-1,8.5,8.5,89,0.1,3.7,-0.9,-0.1,2.4,64,56,
104668,231.262,4.068,310,485,-1,8.1,8.1,88.9,0.2,3.4,-1.3,0.1,4.9,64,56,
104700,229.266,4.029,310,535,-1,12,12,88.8,0.3,4.3,-1,0.1,2.4,64,56,
104731,224.294,4.046,314,537,-1,10.1,10.1,88.7,0.2,3.7,-0.9,0,0,64,56,
104763,226.293,4.005,313,535,-1,10.6,10.6,88.6,0.2,3.4,-0.8,-0.1,2.4,64,56,
104798,228.747,4.065,320,525,-1,10.4,10.4,88.5,0.3,3.7,-0.7,0.1,2.4,64,56,
104829,227.857,4.064,320,526,-1,13.9,13.9,88.4,0.3,4,-0.9,0,0,64,56,
104860,230.585,4.003,320,537,-1,12.3,12.3,88.4,0.2,3.6,-0.9,-0.1,2.4,64,56,
104892,225.951,4.061,320,442,-1,12.8,12.8,88.3,0.1,3.7,-0.7,0.1,2.4,64,56,
104927,225.159,4.048,316,517,705,12.4,12.4,88.3,0.2,3.6,-0.9,0.1,2.4,64,56,
104959,230.783,4.058,323,517,686,17.6,17.6,88.3,0.2,4.4,-0.8,-0.1,2.4,64,56,
104991,231.646,4.063,313,527,616,14.6,14.6,88.3,0.1,3.7,-0.9,-0.1,2.4,64,56,
105023,232.681,4.046,314,488,581,15.1,15.1,88.2,0.1,3.6,-0.4,0,0,64,56,
105058,231.758,4.008,323,518,574,14.6,14.6,88.2,0.3,3.4,-0.8,-0.1,2.4,64,56,
105090,227.362,4.07,326,508,584,20.5,20.5,88,0.1,4.1,-1.4,-0.1,2.4,64,56,
105122,235.612,4.02,320,508,584,16.9,16.9,87.9,0.2,3.6,-0.4,0.1,2.4,64,56,
105153,232.864,4.049,330,518,569,17.4,17.4,87.9,0.1,3.6,-0.9,-0.1,2.4,64,56,
105189,230.591,4.05,326,509,581,22.5,22.5,87.9,0.3,3.3,-0.8,-0.1,2.4,64,56,
105221,232.849,4.049,325,508,632,18.6,18.6,87.9,0.2,3.6,-0.9,0.1,2.4,64,56,
105252,226.398,4.056,336,508,624,19,19,87.8,0.1,3.4,-0.4,-0.1,4.9,64,56,
105288,228.114,4.041,337,499,689,18.3,18.3,87.7,0.1,3.6,-0.6,-0.1,2.4,64,56,
105320,235.734,4.052,334,497,690,25.3,25.3,87.6,0.3,4.2,-1.2,0,0,64,56,
105351,231.66,4.024,330,509,681,20.7,20.7,87.5,0.1,3.4,-0.8,0.1,2.4,64,56,
106261,150.27,4.065,329,491,-1,10.5,11.7,87.7,0.4,4.5,-0.6,-0.1,4.9,0,0,
107163,161.599,4.049,307,498,-1,0,0,87.7,0,0,0,0,0,0,0,
108081,155.626,4.047,680,498,-1,0,0,87.7,0,0,0,0,0,0,0,
108983,159.048,4.062,701,498,-1,0,0,87.6,0,0,0,0,0,0,0,
109893,157.196,4.058,680,499,-1,0,0,87.6,0,0,0,0,0,0,0,
110803,154.545,4.068,698,491,-1,0,0,87.6,0,0,0,0,0,0,0,
111723,155.706,4.048,696,498,-1,0,0,87.5,0,0,0,0,0,0,0,
112643,157.48,4.057,695,498,-1,0,0,87.5,0,0,0,0,0,0,0,
113554,156.944,4.043,679,489,-1,0,0,87.4,0,0,0,0,0,0,0,
114473,152.326,4.063,680,492,-1,0,0,87.5,0,0,0,0,0,0,0,
114585,178.122,3.984,679,499,-1,0,0,87.5,0,0,0,0,0,61,59,
114620,262.009,4.058,678,496,-1,0.3,0.3,87.3,0,1.1,-1.1,0,0,61,59,
114651,246.671,3.999,660,439,-1,2.6,2.6,87.3,0.1,3.5,-0.6,-0.1,2.4,61,59,
114683,232.061,4.065,682,482,-1,2.7,2.7,87.3,0.1,3.6,-0.9,0,0,61,59,
114750,222.485,4.054,678,490,-1,8.3,8.3,87.2,0.1,3.2,-0.8,-0.1,4.9,61,59,
114782,232.453,4.064,635,491,-1,7.2,7.2,87.2,0.1,3.6,-0.4,-0.1,2.4,61,59,
114813,236.44,4.044,638,491,-1,7.7,7.7,87.2,0.2,3.6,-0.9,0.1,2.4,61,59,
114848,230.95,4.024,643,403,-1,7.7,7.7,87.2,0.3,3.8,-0.9,-0.1,4.9,61,59,
114880,230.365,4.027,698,483,-1,11.3,11.3,87.2,0.1,4.3,-1,-0.1,2.4,61,59,
114912,223.655,4.062,660,469,-1,9.5,9.5,87.2,0.2,3.7,-0.9,0,0,61,59,
114944,230.862,4.06,649,467,-1,10,10,87.2,0.2,3.7,-0.9,-0.1,4.9,61,59,
114979,233.899,4.076,649,476,-1,9.9,9.9,87.2,0.3,3.5,-1.1,-0.1,2.4,61,59,
115011,234.388,4.058,623,468,-1,14.1,14.1,87.1,0.2,4.3,-1,0,0,61,59,
115042,230.977,4.043,606,469,-1,11.7,11.7,87.2,0.3,3.6,-0.6,0.1,2.4,61,59,
