Evobot Gen01 - Sensor Stream, Time Commenced:01-Mar-2015 12:34:39
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
89651,158.382,4.204,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
89741,158.627,4.21,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
89752,158.54,4.206,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
89841,157.827,4.209,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
89933,157.048,4.207,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90028,157.286,4.206,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90121,156.848,4.213,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90213,157.154,4.207,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90309,156.947,4.206,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90401,157.731,4.206,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90493,156.675,4.206,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90588,156.75,4.209,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90683,156.626,4.205,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90774,157.417,4.202,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90868,156.924,4.208,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
90963,157.501,4.207,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
91055,157.749,4.21,-1,-1,-1,0,0,-174.6,0,0,0,0,0,0,0,
91152,156.801,4.207,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91245,157.661,4.204,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91343,157.936,4.207,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91433,156.413,4.208,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91525,156.138,4.207,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91622,157.46,4.206,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91713,157.452,4.208,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91805,157.314,4.204,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91903,155.743,4.206,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
91993,155.962,4.204,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92085,157.149,4.204,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92182,156.248,4.205,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92274,157.064,4.204,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92369,157.434,4.208,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92462,156.661,4.21,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92554,156.301,4.206,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92646,156.643,4.206,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92742,155.628,4.208,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92834,156.556,4.208,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
92926,156.564,4.209,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93023,156.649,4.201,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93113,156.654,4.201,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93204,157.384,4.211,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93296,157.63,4.211,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93393,156.47,4.205,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93484,156.428,4.207,-1,-1,-1,0,0,-174.7,0,0,0,0,0,0,0,
93585,270.925,4.2,-1,-1,-1,0.1,0.1,-174.7,0,0.2,-0.8,14,18,60,60,
93677,259.696,4.199,-1,-1,-1,6,6.4,-174.6,0.8,8.4,-3.9,112,123,80,72,
93775,235.787,4.201,-1,-1,-1,12.3,15.1,-174.5,-0.5,13,5.3,233,249,62,51,
93875,254.513,4.168,-1,-1,-1,12.9,12.9,-174.5,-0.2,9.4,3.5,329,345,67,54,
93974,256.195,4.178,-1,-1,-1,12.3,12.3,-174.5,-0.2,10,3.7,429,446,72,59,
94074,252.939,4.133,-1,-1,-1,13.2,13.2,-174.7,-0.2,10.7,2.9,535,554,72,57,
94154,251.661,4.156,-1,-1,-1,10.2,10.2,-174.9,-0.2,8.3,2,621,639,70,56,
94253,249.344,4.204,-1,-1,-1,13,13,-175.1,-0.2,10.6,3.1,727,743,69,56,
94346,248.631,4.198,-1,-1,-1,11.8,11.8,-175.2,-0.2,10.3,2.9,826,842,68,56,
94444,245.734,4.175,-1,-1,-1,13,13,-175.3,-0.3,11.2,2.9,930,947,68,55,
94544,247.103,4.203,-1,-1,-1,13,13,-175.5,-0.2,10.3,3.1,1035,1050,68,55,
94642,249.498,4.185,-1,-1,-1,12.1,12.1,-175.6,-0.3,10.5,2.9,1137,1151,68,56,
94735,247.495,4.143,-1,-1,-1,12.5,12.5,-175.6,-0.3,11.6,3.3,1234,1249,68,54,
94834,249.041,4.165,-1,-1,-1,13.2,13.2,-175.9,-0.1,10.3,2.7,1339,1351,68,56,
94927,250.614,4.201,-1,-1,-1,12.3,12.3,-176,-0.2,10.3,2.7,1435,1448,68,57,
95027,256.661,4.128,-1,-1,-1,13.4,13.4,-176,-0.2,10.8,3.1,1537,1552,70,58,
95126,254.306,4.197,-1,-1,-1,13.4,13.4,-176.1,-0.2,11.2,3.5,1640,1655,70,58,
95226,251.778,4.198,-1,-1,-1,13.8,13.8,-176.2,-0.2,11.2,3.1,1746,1763,70,57,
95306,249.778,4.198,-1,-1,-1,10.6,10.6,-176.2,-0.1,9,2.5,1832,1849,69,55,
95404,251.57,4.165,-1,-1,-1,12.2,12.2,-176.5,-0.1,10.1,2.3,1934,1951,69,56,
95497,246.709,4.2,-1,-1,-1,11.2,11.2,-176.5,-0.1,10.4,2.5,2033,2050,69,56,
95595,245.097,4.199,-1,-1,-1,11.6,11.6,-176.7,-0.1,10.2,2.7,2137,2154,67,56,
95695,278.453,4.192,-1,-1,-1,19,15.8,-153.7,22,11.8,19.2,2208,2268,82,51,
95787,274.232,4.145,-1,-1,-1,42.3,25.6,-132.7,15.9,1.6,10.2,2325,2345,84,53,
95885,252.152,4.183,-1,-1,-1,82,57.5,-134.3,0.1,10.7,3.1,2443,2452,66,66,
95977,248.448,4.192,-1,-1,-1,52.7,52.7,-133.9,-0.2,10.5,3.1,2540,2556,64,54,
96076,252.258,4.196,-1,-1,-1,58,58,-133.9,-0.2,10.5,3.3,2640,2656,66,57,
