Evobot Gen01 - Sensor Stream, Time Commenced:01-Mar-2015 12:34:28
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
80805,167.01,3.998,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
80895,165.52,3.963,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
80966,182.514,3.968,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81066,165.994,3.989,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81157,160.598,3.976,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81248,172.843,3.978,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81342,168.525,3.979,-1,699,-1,0,0,-74.4,0,0,0,0,0,0,0,
81435,166.609,3.984,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81527,166.485,3.97,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81618,161.642,3.998,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81709,173.922,3.972,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81803,173.073,3.972,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81896,157.72,4.003,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
81988,165.942,4.002,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82083,175.141,3.977,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82178,161.812,3.972,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82268,166.686,3.981,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82359,164.071,3.973,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82458,169.562,3.964,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82549,164.246,3.978,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82647,163.549,3.987,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82737,167.334,3.977,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82830,180.424,3.985,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
82927,165.842,3.973,-1,-1,-1,0,0,-74.4,0,0,0,0,0,0,0,
83019,170.591,3.965,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83110,181.522,3.977,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83208,158.475,4,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83300,174.875,3.982,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83398,173.234,3.982,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83489,159.494,4.005,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83581,169.872,3.971,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83678,182.948,3.986,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83768,159.78,4.002,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83860,163.714,3.996,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
83951,173.461,3.987,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84048,160.96,3.998,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84139,171.822,3.975,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84229,166.367,3.994,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84321,174.406,3.995,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84419,175.183,3.969,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84509,177.481,3.986,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84601,164.472,4.002,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84698,170.232,3.971,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
84790,180.21,3.963,-1,-1,-1,0,0,-74.5,0,0,0,0,0,0,0,
