Evobot Gen01 - Sensor Stream, Time Commenced:01-Mar-2015 12:34:20
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
58846,138.691,3.764,541,-1,-1,0,0,-157,-0.3,0.5,-0.6,0,-1,0,0,
58942,131.314,3.779,532,-1,642,0,0,-157,0,0,0,0,-1,0,0,
58993,140.433,3.77,542,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59023,142.575,3.776,541,-1,671,0,0,-157,0,0,0,0,-1,0,0,
59115,138.04,3.733,542,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59213,143.07,3.783,543,-1,642,0,0,-157,0,0,0,0,-1,0,0,
59305,139.167,3.776,523,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59402,143.32,3.745,532,-1,634,0,0,-157,0,0,0,0,-1,0,0,
59494,136.171,3.779,515,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59586,139.681,3.779,532,-1,636,0,0,-157,0,0,0,0,-1,0,0,
59683,145.119,3.774,524,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59773,135.979,3.77,532,-1,643,0,0,-157,0,0,0,0,-1,0,0,
59865,142.028,3.781,541,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
59963,140.478,3.784,531,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
60053,139.34,3.785,528,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
60145,141.804,3.768,541,693,-1,0,0,-157,0,0,0,0,-1,0,0,
60243,137.783,3.772,533,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
60334,143.603,3.775,540,-1,707,0,0,-157,0,0,0,0,-1,0,0,
60424,139.413,3.75,531,-1,611,0,0,-157,0,0,0,0,-1,0,0,
60519,140.903,3.776,541,696,-1,0,0,-157,0,0,0,0,-1,0,0,
60614,141.856,3.78,541,-1,626,0,0,-157,0,0,0,0,-1,0,0,
60712,139.326,3.786,543,632,-1,0,0,-157,0,0,0,0,-1,0,0,
60803,139.353,3.768,541,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
60895,142.491,3.78,551,-1,565,0,0,-157,0,0,0,0,-1,0,0,
60993,141.685,3.781,527,654,616,0,0,-157,0,0,0,0,-1,0,0,
61088,141.674,3.782,516,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
61184,138.748,3.754,532,-1,636,0,0,-157,0,0,0,0,-1,0,0,
61275,139.928,3.779,513,-1,597,0,0,-157,0,0,0,0,-1,0,0,
61371,140.846,3.783,533,647,624,0,0,-157,0,0,0,0,-1,0,0,
61463,140.042,3.767,540,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
61555,137.265,3.783,531,-1,636,0,0,-157,0,0,0,0,-1,0,0,
61653,143.424,3.753,531,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
61744,142.165,3.748,521,-1,656,0,0,-157,0,0,0,0,-1,0,0,
61839,137.096,3.754,532,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
61932,146.367,3.785,541,676,673,0,0,-157,0,0,0,0,-1,0,0,
62024,139.938,3.782,532,657,-1,0,0,-157,0,0,0,0,-1,0,0,
62115,137.397,3.782,543,-1,621,0,0,-157,0,0,0,0,-1,0,0,
62212,145.944,3.77,522,-1,636,0,0,-157,0,0,0,0,-1,0,0,
62305,133.819,3.76,543,-1,598,0,0,-157,0,0,0,0,-1,0,0,
62402,144.329,3.777,529,-1,658,0,0,-157,0,0,0,0,-1,0,0,
62494,139.523,3.781,542,-1,641,0,0,-157,0,0,0,0,-1,0,0,
62589,137.823,3.776,533,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
62682,145.302,3.757,594,-1,656,0,0,-157,0,0,0,0,-1,0,0,
62773,138.895,3.781,534,-1,611,0,0,-157,0,0,0,0,-1,0,0,
62865,138.838,3.761,506,-1,568,0,0,-157,0,0,0,0,-1,0,0,
62962,142.729,3.778,532,-1,628,0,0,-157,0,0,0,0,-1,0,0,
63055,136.031,3.779,532,-1,633,0,0,-157,0,0,0,0,-1,0,0,
63152,143.84,3.741,531,-1,623,0,0,-157,0,0,0,0,-1,0,0,
63244,140.776,3.782,536,676,-1,0,0,-157,0,0,0,0,-1,0,0,
63342,139.224,3.761,526,672,-1,0,0,-157,0,0,0,0,-1,0,0,
63434,137.903,3.746,532,674,-1,0,0,-157,0,0,0,0,-1,0,0,
63533,136.681,3.782,540,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
63625,138.467,3.782,531,673,671,0,0,-157,0,0,0,0,-1,0,0,
63723,145.7,3.766,552,-1,659,0,0,-157,0,0,0,0,-1,0,0,
63818,139.206,3.781,519,-1,576,0,0,-157,0,0,0,0,-1,0,0,
63913,143.3,3.78,541,-1,624,0,0,-157,0,0,0,0,-1,0,0,
64011,135.591,3.778,530,-1,585,0,0,-157,0,0,0,0,-1,0,0,
64102,136.755,3.753,541,-1,687,0,0,-157,0,0,0,0,-1,0,0,
64194,145.755,3.757,542,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
64291,133.294,3.777,541,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
64383,141.903,3.762,523,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
64473,146.258,3.773,511,675,-1,0,0,-157,0,0,0,0,-1,0,0,
64568,131.568,3.78,532,-1,636,0,0,-157,0,0,0,0,-1,0,0,
64663,143.782,3.77,522,666,-1,0,0,-157,0,0,0,0,-1,0,0,
64762,133.653,3.781,523,-1,-1,0,0,-157,0,0,0,0,-1,0,0,
64854,186.355,3.745,525,-1,-1,0,0,-157,0,0,0,0,-1,60,60,
64953,317.061,3.73,540,-1,-1,8.3,9.2,-157.1,1.4,7.5,-14.5,97,93,89,89,
65143,247.876,3.763,497,-1,-1,12.9,12.9,-157.4,0.9,11.8,-7.4,342,333,52,54,
65223,271.552,3.731,497,-1,586,11.6,10.3,-157.5,0.5,7.7,-4.1,417,406,62,65,
65322,259.803,3.767,515,632,-1,12.3,12.3,-157.8,1.1,11.6,-7,522,507,63,68,
65416,266.473,3.721,530,633,608,14.1,11.6,-158,1,11.6,-7,625,606,60,68,
65515,263.637,3.767,521,-1,657,13.3,11.7,-158.2,1.1,12.5,-7.8,730,711,59,68,
65612,263.164,3.738,533,-1,623,12.3,11.5,-158.1,1,12.2,-7.2,833,816,59,67,
65712,260.487,3.735,516,632,624,11.5,11.5,-158,0.9,12.6,-7.2,937,925,58,65,
65811,259.084,3.772,512,-1,645,11,11,-157.8,0.7,11.4,-6.1,1038,1030,60,63,
65909,265.398,3.712,500,-1,607,10.5,10.5,-157.8,0.9,11.6,-6.5,1141,1133,60,63,
66004,263.132,3.77,522,-1,-1,10.8,10.8,-157.7,1,12.8,-7.6,1238,1232,61,63,
66101,271.569,3.756,523,657,-1,10.5,10.5,-157.6,0.8,11.2,-6.1,1338,1334,61,63,
66201,264.58,3.768,513,-1,-1,10.5,10.5,-157.6,0.8,11.6,-7,1443,1439,61,63,
66294,271.977,3.771,514,-1,588,9.7,9.7,-157.6,0.8,11.3,-6.3,1539,1537,61,64,
66394,271.92,3.751,514,-1,587,10.7,10.7,-157.6,1,12,-7,1642,1640,62,64,
66494,278.319,3.765,497,-1,611,10.3,10.3,-157.6,0.9,12.2,-7.4,1746,1746,63,65,
66592,269.822,3.707,514,671,635,10.2,10.2,-157.6,1,12.4,-7.6,1851,1850,63,64,
66694,282.142,3.759,515,-1,591,10.5,10.5,-157.7,1,12.4,-7.8,1959,1957,63,64,
66791,269.8,3.728,515,662,657,10,10,-157.7,0.8,11.7,-6.8,2062,2062,63,64,
66891,277.272,3.689,514,-1,598,10.3,10.3,-157.8,0.8,11.8,-7.2,2169,2168,62,62,
66991,268.813,3.722,515,632,672,10.2,10.2,-157.7,0.9,11.8,-7.2,2274,2274,62,61,
67090,275.571,3.762,514,-1,-1,10.3,10.3,-157.8,0.9,11.8,-7.4,2379,2377,62,61,
67189,272.533,3.714,524,-1,644,9.6,9.6,-157.9,0.9,11.8,-7.4,2484,2481,62,61,
67283,275.974,3.741,514,-1,704,9.7,9.7,-158,1.1,12.9,-8.2,2584,2581,62,61,
67382,269.485,3.742,532,-1,-1,8.8,9.5,-158.1,0.9,11.6,-6.8,2687,2683,61,61,
67462,273.869,3.765,533,-1,-1,4.9,5.8,-158.1,0.6,9,-5.3,2770,2767,61,62,
67561,280.519,3.769,533,-1,644,3.6,5.3,-158.1,0.9,11.6,-7,2872,2870,62,64,
67654,272.644,3.77,516,-1,-1,2.1,4,-158.1,0.8,11.7,-7.2,2970,2970,62,63,
67752,275.229,3.706,522,571,656,3.5,3.5,-158,0.9,11.7,-7,3075,3074,61,62,
67852,267.932,3.73,532,659,-1,0.4,3.2,-158,1.1,12.5,-8,3180,3179,61,62,
67952,270.587,3.767,530,-1,652,-2.1,0.2,-158,0.9,11.6,-7,3287,3285,60,62,
68045,265.877,3.742,520,626,-1,-3.8,-0.4,-158.1,1.1,11.5,-7.2,3388,3381,58,62,
68142,271.906,3.773,522,-1,-1,-0.8,-0.8,-158.2,1,11.9,-6.8,3491,3479,57,64,
68242,267.757,3.77,523,619,-1,-0.9,-0.9,-158.2,1.1,12.3,-7.4,3597,3584,57,66,
68322,268.681,3.767,524,-1,689,-0.7,-0.7,-158.2,0.6,8.8,-5.1,3682,3670,56,66,
68402,270.178,3.721,507,678,-1,-0.7,-0.7,-158.1,0.6,9.7,-5.3,3765,3754,56,66,
68501,276.105,3.718,506,-1,-1,-5.5,-1.5,-158,0.9,12.1,-6.8,3867,3858,57,66,
68600,278.536,3.752,513,-1,689,-1.5,-1.5,-157.9,0.9,11.4,-6.8,3968,3962,58,66,
68692,281.101,3.77,498,646,673,-5.7,-1.9,-157.9,0.8,11.1,-6.1,4064,4059,58,66,
68791,283.471,3.769,514,-1,-1,-7.8,-3.7,-157.7,0.8,11.2,-6.3,4165,4162,60,66,
68884,283.757,3.769,489,617,635,-3.7,-3.7,-157.7,0.9,11.3,-6.5,4263,4259,60,66,
68981,281.704,3.751,497,-1,-1,-3.9,-3.9,-157.6,1,12.3,-7,4366,4365,60,65,
69074,286.717,3.737,488,676,-1,-3.7,-3.7,-157.6,0.8,11.4,-6.5,4465,4464,60,63,
69173,285.118,3.76,513,-1,-1,-3.9,-3.9,-157.6,0.9,12,-6.8,4568,4568,60,63,
69272,289.375,3.747,472,661,-1,-7.9,-3.9,-157.5,0.9,11.4,-6.1,4671,4673,60,63,
69369,289.629,3.713,505,635,-1,-3.9,-3.9,-157.5,0.9,11.5,-6.5,4774,4775,60,63,
69461,295.651,3.77,482,674,-1,-8.5,-3.7,-157.4,0.9,11.4,-6.3,4867,4871,62,63,
69553,292.821,3.774,509,-1,-1,-4.1,-4.1,-157.4,0.8,11.3,-6.5,4964,4967,62,63,
69652,300.5,3.705,497,-1,-1,-4.2,-4.2,-157.4,1,12.1,-6.8,5068,5072,62,63,
69750,296.504,3.705,496,-1,-1,-8.5,-3.4,-157.4,0.7,11.4,-6.3,5171,5176,62,63,
69852,309.933,3.752,506,-1,-1,-3.3,-3.3,-157.4,1,12.5,-7,5276,5282,63,63,
69951,302.125,3.677,496,-1,638,-3.3,-3.3,-157.4,0.9,11.3,-6.8,5379,5384,63,63,
70031,301.778,3.708,518,-1,-1,-2.6,-2.6,-157.5,0.5,8.9,-5.1,5464,5468,62,64,
