Evobot Gen01 - Sensor Stream, Time Commenced:01-Mar-2015 12:34:17
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
49904,176.636,4.172,-1,-1,-1,0,0,-64.2,1.5,-0.8,-0.4,-3,0,0,0,
49994,179.153,4.158,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50072,181.935,4.156,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50080,167.354,4.166,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50174,168.011,4.145,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50265,183.708,4.154,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50355,170.677,4.17,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50447,166.634,4.158,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50544,171.613,4.158,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50635,168.907,4.168,689,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50726,165.353,4.164,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50816,171.187,4.158,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
50911,170.508,4.166,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51004,166.49,4.147,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51096,171.889,4.159,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51191,169.603,4.17,-1,-1,701,0,0,-64.2,0,0,0,-3,0,0,0,
51284,171.023,4.157,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51375,167.258,4.177,701,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51465,179.134,4.155,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51557,170.405,4.137,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51654,165.445,4.136,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51746,180.388,4.162,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51842,178.157,4.153,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
51935,166.765,4.156,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52027,175.722,4.169,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52125,169.96,4.172,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52217,173.02,4.129,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52311,167.723,4.168,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52404,168.146,4.156,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52496,169.251,4.172,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52588,170.037,4.155,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52685,171.074,4.148,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52777,176.575,4.145,-1,-1,668,0,0,-64.2,0,0,0,-3,0,0,0,
52873,166.921,4.163,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
52965,172.565,4.17,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
53057,174.921,4.154,-1,-1,-1,0,0,-64.2,0,0,0,-3,0,0,0,
53148,167.345,4.172,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53245,181.743,4.159,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53336,171.69,4.176,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53428,162.781,4.17,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53522,181.697,4.157,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53615,169.686,4.165,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53705,161.439,4.172,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53795,170.615,4.17,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53887,174.618,4.167,697,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
53982,162.224,4.16,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54075,176.691,4.158,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54166,182.691,4.134,-1,706,686,0,0,-64.3,0,0,0,-3,0,0,0,
54263,161.044,4.143,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54355,170.809,4.162,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54447,183.736,4.153,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54538,166.826,4.171,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54636,176.185,4.161,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54728,173.216,4.133,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54825,165.583,4.142,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
54917,182.938,4.154,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55008,168.588,4.166,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55106,166.421,4.131,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55197,176.67,4.156,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55295,170.628,4.173,689,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55386,165.088,4.165,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55477,168.053,4.138,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55569,178.511,4.149,-1,-1,700,0,0,-64.3,0,0,0,-3,0,0,0,
55659,165.132,4.171,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55757,166.08,4.17,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55848,183.652,4.144,-1,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
55946,165.557,4.168,707,-1,-1,0,0,-64.3,0,0,0,-3,0,0,0,
