Evobot Gen01 - Sensor Stream, Time Commenced:26-Feb-2015 16:13:19
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
59680,154.18,3.941,617,691,-1,0,0,-163.8,-0.1,0,0,0,0,0,0,
59770,147.516,3.973,642,680,-1,0,0,-163.8,0,0,0,0,0,0,0,
59841,164.441,3.972,616,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
59852,161.543,3.964,615,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
59941,157.384,3.973,656,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60033,155.789,3.953,642,689,-1,0,0,-163.8,0,0,0,0,0,0,0,
60129,160.449,3.937,655,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60221,157.344,3.972,658,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60313,156.177,3.97,670,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60411,160.939,3.962,524,629,-1,0,0,-163.8,0,0,0,0,0,0,0,
60501,155.926,3.972,688,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60593,156.391,3.941,656,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60691,160.53,3.971,670,683,-1,0,0,-163.8,0,0,0,0,0,0,0,
60781,155.748,3.972,640,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
60873,157.99,3.967,656,691,-1,0,0,-163.8,0,0,0,0,0,0,0,
60971,160.627,3.966,641,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
61061,155.227,3.956,601,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
61153,155.705,3.964,653,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
61251,157.972,3.969,641,661,-1,0,0,-163.8,0,0,0,0,0,0,0,
61343,157.612,3.971,653,-1,-1,0,0,-163.8,0,0,0,0,0,0,0,
61441,157.095,3.972,629,-1,-1,0,0,-163.9,0,0,0,0,0,0,0,
61533,158.964,3.963,577,-1,-1,0,0,-163.9,0,0,0,0,0,0,0,
61631,156.912,3.969,-1,669,-1,0,0,-163.9,0,0,0,0,0,0,0,
61730,158.229,3.958,669,-1,-1,0,0,-163.9,0,0,0,0,0,0,0,
61824,162.572,3.967,641,-1,-1,0,0,-163.9,0,0,0,0,0,0,0,
61922,287.805,3.94,662,-1,-1,1.9,1.8,-163.9,-0.1,1.6,5.9,51,54,78,76,
62020,233.101,3.949,591,645,-1,14.3,15.8,-163.9,0.4,14.6,-3.9,184,186,59,57,
62102,235.557,3.932,567,-1,-1,10.8,10.8,-163.9,0.2,9.4,-2.3,273,276,53,51,
62202,244.017,3.955,590,-1,-1,14.3,13.4,-163.9,0.3,10.5,-2.8,369,371,60,57,
62299,251.03,3.887,600,698,-1,12.4,12.4,-164,0.3,11.4,-2.7,472,473,61,58,
62392,244.338,3.918,670,-1,-1,12.7,12.7,-164,0.3,12.8,-3.2,571,571,60,57,
62472,242.632,3.966,613,-1,-1,12.1,11,-164.1,0.3,9.8,-2.2,655,657,59,56,
62572,240.645,3.881,670,699,-1,13.2,13.2,-163.9,0.2,11.5,-2.5,760,762,59,56,
62669,245.025,3.907,671,-1,-1,13.7,12.3,-163.9,0.3,11.8,-2.5,864,867,59,55,
62762,232.036,3.968,-1,-1,-1,13,13,-163.9,0.3,12.8,-2.7,961,966,59,55,
62862,244.3,3.948,670,-1,-1,19.1,16.4,-163.9,0.4,12.5,-3.1,1068,1072,58,55,
62961,232.093,3.951,641,688,-1,16.9,16.9,-163.9,0.2,11.4,-2.5,1170,1176,58,55,
63054,241.284,3.948,673,-1,-1,15.6,15.6,-163.9,0.2,11.3,-2.5,1267,1273,58,55,
63152,249.869,3.955,702,-1,-1,16.3,16.3,-164,0.3,11.1,-2.4,1369,1374,58,56,
63244,232.504,3.964,607,-1,-1,17.1,15.5,-164.1,0.3,11.4,-2.5,1464,1469,58,57,
63341,245.843,3.937,642,668,-1,16.9,16.9,-164.1,0.2,11.2,-2.2,1565,1570,59,57,
63442,233.392,3.905,670,658,-1,19.7,18,-164.1,0.4,11.7,-2.3,1671,1674,59,57,
63540,244.106,3.937,671,-1,-1,17.5,17.5,-164.1,0.3,11.5,-2.7,1776,1779,59,57,
63634,243.676,3.893,702,-1,-1,16.6,16.6,-164.2,0.3,11.8,-2.5,1875,1879,59,56,
63732,234.629,3.938,672,699,-1,17.3,17.3,-164.2,0.4,12.2,-2.6,1981,1982,57,56,
63831,244.058,3.938,558,684,-1,18.7,17.2,-164.2,0.3,11.5,-2.7,2085,2086,57,56,
63924,232.175,3.901,483,632,-1,18.1,16.8,-164.3,0.3,11.6,-2.3,2183,2184,57,56,
64023,244.249,3.889,670,681,692,22,18.5,-164.4,0.4,12.1,-2.8,2286,2286,57,57,
64122,241.195,3.902,495,-1,-1,20.6,19.1,-164.3,0.4,12.5,-2.7,2388,2390,58,57,
64203,244.114,3.96,522,-1,-1,18,16.4,-164.3,0.1,8.9,-2.3,2472,2473,58,57,
64302,246.534,3.919,685,618,-1,26.1,22.2,-164.4,0.4,11.4,-2.7,2576,2576,58,59,
64395,245.048,3.922,-1,693,687,23.1,20.8,-164.4,0.2,11.6,-2.7,2674,2674,58,59,
64491,236.033,3.924,687,-1,688,22.7,22.7,-164.3,0.3,11.6,-2.7,2776,2776,58,58,
64591,243.962,3.952,669,621,-1,23.1,20.8,-164.4,0.2,11.8,-3,2882,2881,58,57,
64682,241.778,3.955,654,-1,-1,20.6,20.6,-164.4,0.3,12,-2.6,2979,2977,57,57,
64779,238.025,3.919,628,-1,-1,22.8,20.2,-164.3,0.2,11.8,-2.8,3082,3081,57,56,
64873,236.603,3.943,629,-1,688,24.2,21.4,-164.3,0.3,13.1,-3.2,3182,3178,56,56,
64972,235.787,3.965,641,676,-1,25.1,22.5,-164.3,0.3,12.2,-3.1,3285,3282,56,56,
65069,239.804,3.894,654,634,-1,20.1,20.1,-164.4,0.3,11.5,-2.9,3387,3383,57,56,
65163,240.496,3.958,671,-1,-1,24.4,20.7,-164.4,0.4,11.8,-3.2,3485,3481,57,56,
65260,235.227,3.876,670,-1,691,20.8,20.8,-164.4,0.3,11.8,-2.5,3588,3584,57,56,
65351,236.342,3.962,670,654,-1,24.2,20.6,-164.4,0.3,11.7,-2.3,3682,3677,57,56,
65445,242.669,3.95,657,695,-1,25.4,19.2,-164.5,0.3,11.5,-2.9,3780,3774,58,57,
65542,235.637,3.927,655,647,-1,22.3,19.3,-164.6,0.3,12.2,-2.4,3884,3876,58,57,
65641,240.855,3.926,656,647,692,19.4,19.4,-164.6,0.2,11.8,-2.5,3988,3981,57,57,
65734,239.051,3.912,577,-1,-1,21.3,18.3,-164.6,0.3,11.5,-2.3,4086,4080,57,57,
65833,236.391,3.947,490,693,-1,20.1,20.1,-164.5,0.2,12.4,-2.4,4190,4185,57,57,
65932,236.797,3.949,654,-1,-1,25.1,19.2,-164.5,0.2,11.7,-2.3,4296,4290,57,57,
66032,236.731,3.965,657,664,-1,18.1,18.1,-164.5,0.3,11.5,-2.5,4400,4396,57,57,
66125,244.134,3.931,656,-1,-1,22.1,16.9,-164.4,0.2,11.4,-2.2,4496,4492,58,58,
66222,239.829,3.91,655,646,-1,22.8,16.9,-164.4,0.3,12.1,-2.4,4599,4596,58,58,
66314,238.523,3.912,478,633,-1,17.8,15.2,-164.4,0.3,11.4,-2.5,4696,4695,58,56,
66413,243.043,3.945,657,632,-1,20.6,15.2,-164.3,0.3,12.1,-2.8,4798,4798,62,54,
66512,241.062,3.96,653,-1,-1,16.7,14.5,-164.6,0.3,11.4,-2.7,4904,4899,63,53,
66612,244.26,3.962,653,-1,-1,14.1,14.1,-164.9,0.4,11.5,-2.9,5011,5002,64,52,
66705,241.503,3.933,652,649,-1,12.8,12.8,-165.1,0.3,11.4,-2.7,5112,5097,64,52,
66803,244.648,3.965,641,663,-1,14.1,14.1,-165.5,0.3,11.2,-2.4,5219,5197,64,51,
66900,238.897,3.9,655,634,689,13.2,13.2,-165.8,0.5,11.5,-2.9,5324,5296,64,51,
66991,238.193,3.907,654,583,-1,20.5,13.7,-166.2,0.2,11.7,-2.5,5424,5388,64,51,
67091,244.524,3.91,656,645,-1,13.8,13.8,-166.7,0.4,11.7,-2.7,5532,5488,64,51,
67185,242.54,3.964,668,-1,-1,17.9,13.4,-167,0.4,11.4,-2.9,5633,5581,65,51,
67283,246.488,3.913,670,690,-1,14.2,14.2,-167.5,0.3,11.2,-2.9,5740,5680,66,51,
67382,241.153,3.931,641,-1,-1,14.1,14.1,-167.9,0.5,11.6,-3.2,5850,5779,67,50,
67475,244.792,3.894,655,647,-1,13.7,13.7,-168.6,0.5,11.4,-2.9,5954,5871,67,50,
67574,239.57,3.943,669,619,-1,14.7,14.7,-169.3,0.5,12.3,-3.3,6066,5969,66,50,
67654,240.807,3.953,639,-1,-1,11.5,11.5,-169.8,0.4,9.6,-2.4,6156,6048,66,50,
67752,244.045,3.946,615,-1,707,14.6,14.6,-170.5,0.4,11.5,-2.9,6266,6145,64,49,
67852,243.495,3.932,626,647,-1,17.5,13.5,-171.2,0.5,11.5,-3.4,6377,6244,64,49,
67952,245.491,3.894,654,597,-1,12.7,12.7,-171.7,0.4,11.6,-2.7,6486,6342,65,50,
68051,245.886,3.899,654,620,-1,14.5,10.9,-172.2,0.5,11.5,-3.4,6594,6440,66,50,
