Evobot Gen01 - Sensor Stream, Time Commenced:05-Apr-2015 14:38:41
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
501994,217.863,4.044,261,-1,538,2.2,2.2,59.1,-0.8,5.1,19.9,7349,4318,36,30,
502090,217.177,4.062,260,-1,536,2.4,2.4,58.9,-1.1,5.7,22.5,7401,4367,35,30,
502189,217.098,4.059,250,-1,445,2.6,2.6,58.9,-0.8,5.2,20.4,7451,4418,35,30,
502287,219.127,4.043,254,-1,536,2.2,3.4,58.7,-0.9,5,19.5,7502,4468,35,30,
502381,213.798,4.066,250,-1,548,3.2,3.2,58.7,-0.8,4.9,19.1,7550,4516,35,30,
502479,219.516,4.017,248,-1,547,3.4,3.4,58.6,-1,5.3,20.8,7602,4565,35,31,
502578,218.601,4.057,248,-1,516,3.4,3.4,58.6,-0.8,4.9,19.1,7652,4615,35,31,
502670,217.36,4.044,245,-1,548,3.2,3.2,58.2,-0.7,4.8,18.7,7706,4656,49,19,
502770,225.968,4.011,244,706,547,3.4,3.4,56.6,-0.2,4.8,18.2,7775,4688,52,17,
502868,213.123,4.032,241,-1,549,3.4,3.4,54.9,-0.2,5.2,19.9,7847,4718,52,17,
502966,225.875,4.02,253,-1,528,3.2,3.2,53,0.2,4.6,17.4,7920,4748,51,17,
503060,221.761,4.02,247,-1,558,3.4,3.4,50.7,0.4,4.7,17.4,7990,4777,43,25,
503159,220.361,4.057,242,-1,569,3.4,3.4,49.4,-0.4,4.7,18.2,8046,4824,46,21,
503256,224.191,3.987,239,-1,552,3.2,3.2,48.8,-0.6,5.1,19.5,8111,4860,52,15,
503350,215.163,4.037,246,-1,567,3.4,3.4,46.7,0.1,5.3,19.9,8184,4887,51,16,
503450,219.266,4.05,236,-1,571,3.4,3.4,44.4,0.4,4.5,17,8257,4915,49,17,
503543,213.227,4.06,240,686,568,3.1,3.1,42.5,0.2,4.5,17,8326,4944,48,17,
503640,214.045,4.057,240,705,504,3.4,3.4,40.1,0.6,4.1,15.3,8396,4974,48,17,
503737,220.015,4.028,240,707,580,3.2,3.2,38.2,0.1,4.5,17,8466,5003,49,18,
503831,217.141,4.03,243,679,581,3.4,3.4,36.2,0.1,5,19.1,8534,5033,49,18,
503930,219.44,4.032,244,706,558,3.4,3.4,34.3,0,4.8,18.2,8605,5064,49,18,
504010,218.757,4.006,240,-1,558,2.6,2.6,33,-0.1,4,15.3,8662,5089,50,18,
504108,216.774,4.056,238,689,545,3.1,3.1,31.3,0.1,4.6,17.4,8731,5121,51,17,
504201,221.087,4.036,241,-1,538,3.4,3.4,29.4,0.2,5,19.1,8799,5150,52,17,
504300,215.352,4.008,240,687,591,3.4,3.4,27.4,0.4,4.7,17.4,8873,5180,52,17,
504399,215.266,4.021,240,705,603,3.4,3.4,25,0.7,4,14.9,8944,5211,50,18,
504491,213.055,4.056,240,604,617,3.1,3.1,23.5,-0.5,5.2,19.9,9009,5241,51,18,
504590,182.684,4.055,243,-1,617,3,3,21.6,0.3,4.5,17,9079,5271,0,0,
504685,175.041,4.041,244,-1,616,-1.3,-2,21.3,0,-0.3,-1.3,9063,5271,-13,-8,
504780,159.999,4.053,241,706,507,-2.1,-2.1,21.5,0,-0.2,-0.8,9059,5269,-3,-5,
504872,165.648,4.047,242,-1,615,-2,-2,21.5,0,0,0,9059,5269,-3,-5,
