0,1,-0,0,0,1,0,0,0,1,0,0,0
0.293,1,-0,0,0,1,0,0,0,1,0,0,0
0.035,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,8.9246e-06,0.0025567,0
0.032,1,0.0017453,0,-0.0017453,1,0,0,0,1,5.8105e-06,0.0033292,0
0.03,1,0.0017453,0,-0.0017453,1,0,0,0,1,7.4128e-06,0.0042472,0
0.032,1,0.0017453,0,-0.0017453,1,0,0,0,1,9.2116e-06,0.0052779,0
0.036,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,1.8322e-05,0.0052488,0
0.032,1,0.0017453,0,-0.0017453,1,0,0,0,1,9.7304e-06,0.0055751,0
0.011,1,0.0017453,0,-0.0017453,1,0,0,0,1,1.0112e-05,0.0057936,0
0.029,1,0.0017453,0,-0.0017453,1,0,0,0,1,8.5665e-06,0.0049082,0
0.032,1,-0,0,0,1,0,0,0,1,0,0.00615,0
0.91,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,3.083e-05,0.005888,0
0.902,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,2.589e-05,0.0049446,0
0.908,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,9.5987e-06,0.0018332,0
0.052,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,6.009e-06,0.0011476,0
0.031,0.99999,0.005236,0,-0.005236,0.99999,0,0,0,1,7.7661e-06,0.0014832,0
0.035,0.99999,0.0034907,0,-0.0034907,0.99999,0,0,0,1,7.6381e-06,0.0021881,0
0.032,1,-0,0,0,1,0,0,0,1,0,0.0027299,0
0.031,1,-0.0017453,0,0.0017453,1,0,0,0,1,-5.0715e-06,0.0029058,0
0.031,0.99999,-0.005236,0,0.005236,0.99999,0,0,0,1,-1.5336e-05,0.0029289,0
0.036,0.99998,-0.0069813,0,0.0069813,0.99998,0,0,0,1,-2.0894e-05,0.0029928,0
0.031,0.99996,-0.0087265,0,0.0087265,0.99996,0,0,0,1,-2.6248e-05,0.0030077,0
0.032,0.99995,-0.010472,0,0.010472,0.99995,0,0,0,1,-3.225e-05,0.0030796,0
0.031,0.99993,-0.012217,0,0.012217,0.99993,0,0,0,1,-3.5884e-05,0.002937,0
0.031,0.9999,-0.013962,0,0.013962,0.9999,0,0,0,1,-4.2732e-05,0.0030603,0
0.036,0.99988,-0.015707,0,0.015707,0.99988,0,0,0,1,-4.8303e-05,0.0030748,0
0.031,0.99985,-0.017452,0,0.017452,0.99985,0,0,0,1,-5.3394e-05,0.0030589,0
0.032,0.99982,-0.019197,0,0.019197,0.99982,0,0,0,1,-6.0222e-05,0.0031364,0
0.031,0.99978,-0.020942,0,0.020942,0.99978,0,0,0,1,-6.4095e-05,0.0030599,0
0.035,0.9997,-0.024432,0,0.024432,0.9997,0,0,0,1,-7.5147e-05,0.0030748,0
0.032,0.99966,-0.026177,0,0.026177,0.99966,0,0,0,1,-8.0094e-05,0.0030587,0
0.031,0.99961,-0.027922,0,0.027922,0.99961,0,0,0,1,-8.6898e-05,0.003111,0
0.032,0.99956,-0.029666,0,0.029666,0.99956,0,0,0,1,-8.9964e-05,0.0030312,0
0.035,0.99956,-0.029666,0,0.029666,0.99956,0,0,0,1,-9.0694e-05,0.0030558,0
0.032,0.99945,-0.033155,0,0.033155,0.99945,0,0,0,1,-0.00010149,0.0030594,0
0.031,0.99933,-0.036644,0,0.036644,0.99933,0,0,0,1,-0.00011501,0.0031365,0
0.031,0.99926,-0.038388,0,0.038388,0.99926,0,0,0,1,-0.00011705,0.0030468,0
0.032,0.99919,-0.040132,0,0.040132,0.99919,0,0,0,1,-0.00012062,0.0030031,0
0.035,0.99905,-0.043619,0,0.043619,0.99905,0,0,0,1,-0.00013484,0.0030884,0
0.031,0.99897,-0.045363,0,0.045363,0.99897,0,0,0,1,-0.00014037,0.0030913,0
0.032,0.99889,-0.047106,0,0.047106,0.99889,0,0,0,1,-0.00014645,0.0031055,0
0.031,0.99872,-0.050593,0,0.050593,0.99872,0,0,0,1,-0.00015778,0.0031145,0
0.035,0.99863,-0.052336,0,0.052336,0.99863,0,0,0,1,-0.00015957,0.0030448,0
0.032,0.99844,-0.055822,0,0.055822,0.99844,0,0,0,1,-0.0001671,0.0029889,0
0.031,0.99824,-0.059306,0,0.059306,0.99824,0,0,0,1,-0.0001866,0.0031408,0
0.91,0.99824,-0.059306,0,0.059306,0.99824,0,0,0,1,-0.00018034,0.0030355,0
0.911,0.99824,-0.059306,0,0.059306,0.99824,0,0,0,1,-0.00014739,0.0024808,0
0.919,0.99824,-0.059306,0,0.059306,0.99824,0,0,0,1,-6.2567e-05,0.0010531,0
0.914,0.99834,-0.057564,0,0.057564,0.99834,0,0,0,1,-3.7245e-05,0.00064595,0
0.92,0.99834,-0.057564,0,0.057564,0.99834,0,0,0,1,-2.3303e-05,0.00040415,0
0.9,0.99834,-0.057564,0,0.057564,0.99834,0,0,0,1,-1.458e-05,0.00025286,0
0.911,0.99844,-0.055822,0,0.055822,0.99844,0,0,0,1,-8.1177e-06,0.0001452,0
0.92,0.99844,-0.055822,0,0.055822,0.99844,0,0,0,1,-5.079e-06,9.0844e-05,0
0.138,0.99844,-0.055822,0,0.055822,0.99844,0,0,0,1,-3.1777e-06,5.6838e-05,0
0.03,0.99844,-0.055822,0,0.055822,0.99844,0,0,0,1,-4.5027e-05,0.00080537,0
0.032,0.99824,-0.059306,0,0.059306,0.99824,0,0,0,1,-0.00010212,0.0017189,0
0.031,0.99803,-0.062791,0,0.062791,0.99803,0,0,0,1,-0.00015742,0.0025021,0
0.036,0.99768,-0.068015,0,0.068015,0.99768,0,0,0,1,-0.00018782,0.002755,0
0.031,0.99756,-0.069756,0,0.069756,0.99756,0,0,0,1,-0.00020103,0.0028749,0
0.032,0.99731,-0.073238,0,0.073238,0.99731,0,0,0,1,-0.00022121,0.0030123,0
0.031,0.99719,-0.074979,0,0.074979,0.99719,0,0,0,1,-0.00022542,0.002998,0
0.035,0.99692,-0.078459,0,0.078459,0.99692,0,0,0,1,-0.00023917,0.0030389,0
0.032,0.99664,-0.081939,0,0.081939,0.99664,0,0,0,1,-0.00025192,0.0030642,0
0.031,0.99649,-0.083678,0,0.083678,0.99649,0,0,0,1,-0.00026173,0.0031168,0
0.032,0.99619,-0.087156,0,0.087156,0.99619,0,0,0,1,-0.00026685,0.0030501,0
0.031,0.99588,-0.090633,0,0.090633,0.99588,0,0,0,1,-0.00027941,0.0030702,0
0.036,0.99556,-0.094108,0,0.094108,0.99556,0,0,0,1,-0.00029137,0.0030824,0
0.031,0.99556,-0.094108,0,0.094108,0.99556,0,0,0,1,-0.00029087,0.0030771,0
0.032,0.9954,-0.095846,0,0.095846,0.9954,0,0,0,1,-0.00030077,0.0031236,0
0.031,0.99523,-0.097583,0,0.097583,0.99523,0,0,0,1,-0.00029934,0.0030529,0
0.036,0.99488,-0.10106,0,0.10106,0.99488,0,0,0,1,-0.00030939,0.0030459,0
0.031,0.9947,-0.10279,0,0.10279,0.9947,0,0,0,1,-0.00031683,0.0030659,0
0.032,0.99452,-0.10453,0,0.10453,0.99452,0,0,0,1,-0.00032745,0.0031155,0
0.031,0.99434,-0.10626,0,0.10626,0.99434,0,0,0,1,-0.00032562,0.0030469,0
0.035,0.99415,-0.108,0,0.108,0.99415,0,0,0,1,-0.00033036,0.003041,0
0.032,0.99396,-0.10973,0,0.10973,0.99396,0,0,0,1,-0.00033804,0.003062,0
0.031,0.99377,-0.11147,0,0.11147,0.99377,0,0,0,1,-0.00034768,0.0030997,0
0.032,0.99357,-0.1132,0,0.1132,0.99357,0,0,0,1,-0.00034592,0.0030361,0
0.035,0.99337,-0.11494,0,0.11494,0.99337,0,0,0,1,-0.00035384,0.0030582,0
