Evobot Gen01 - Sensor Stream, Time Commenced:01-Mar-2015 12:52:19
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
139105,171.558,3.985,-1,701,-1,0,0,-49.2,0,0,0,0,2,0,0,
139197,165.729,3.994,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139228,176.54,3.979,-1,-1,431,0,0,-49.2,0,0,0,0,2,0,0,
139285,165.201,3.964,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139377,165.253,3.963,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139472,181.582,3.975,-1,-1,678,0,0,-49.2,0,0,0,0,2,0,0,
139567,156.864,3.989,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139665,166.916,3.99,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139756,176.586,3.985,-1,-1,459,0,0,-49.2,0,0,0,0,2,0,0,
139848,159.805,3.993,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
139946,170.864,3.958,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
140036,176.842,3.977,-1,-1,-1,0,0,-49.2,0,0,0,0,2,0,0,
140129,288.75,3.983,-1,682,-1,0.2,0,-49.2,0,0,0,12,16,60,60,
140224,293.706,3.915,-1,-1,-1,9.9,8.2,-49.4,1,11.3,-5.3,142,145,100,100,
140320,229.601,3.952,-1,-1,-1,23.4,19,-49.6,0.9,21.4,-3.1,317,321,59,58,
140417,233.65,3.982,-1,-1,-1,19.1,14.7,-49.7,0.4,11.8,-1.8,424,428,44,44,
140608,250.584,3.903,-1,-1,-1,14.1,14.1,-49.8,0.2,10.8,-1.7,609,614,60,58,
140707,258.713,3.906,-1,-1,-1,16.8,14.9,-50,0.2,11.3,-1.8,720,722,54,55,
140809,244.06,3.983,-1,679,-1,15.4,15.4,-50.1,0.2,10.9,-1.9,824,827,55,55,
140907,263.952,3.953,-1,698,-1,14.6,14.6,-50.2,0.2,10.9,-1.7,924,930,57,55,
141008,241.62,3.912,-1,-1,-1,14.8,14.8,-50.3,0.2,11.2,-1.9,1031,1037,57,55,
141107,262.113,3.91,-1,-1,-1,14.4,14.4,-50.4,0.2,11.2,-1.9,1136,1141,57,55,
141200,252.712,3.929,-1,-1,-1,13.2,13.2,-50.6,0.1,10.7,-1.4,1232,1238,57,55,
141298,253.228,3.903,-1,-1,474,13.4,13.4,-50.7,0.3,10.7,-2.1,1333,1338,59,56,
141390,269.684,3.949,-1,-1,-1,15,13.1,-50.8,0.2,10.7,-1.9,1431,1436,59,56,
141489,245.595,3.983,-1,-1,-1,14.4,14.4,-51,0.3,11.5,-2,1535,1540,58,56,
141587,254.105,3.963,-1,-1,659,14.8,14.8,-51.1,0.3,10.9,-1.9,1640,1645,57,56,
141680,253.791,3.926,-1,-1,680,13.6,13.6,-51.2,0.2,10.9,-1.5,1740,1744,56,55,
141779,241.982,3.982,-1,-1,-1,14.2,14.2,-51.2,0.3,11.4,-2,1842,1848,56,55,
141871,246.838,3.895,-1,-1,-1,13.6,13.6,-51.3,0.2,10.8,-1.7,1939,1945,56,55,
141970,250.022,3.981,-1,-1,-1,16.2,14.2,-51.4,0.3,11.4,-1.8,2043,2048,55,55,
142069,250.682,3.982,-1,-1,-1,13.5,13.5,-51.4,0.2,11.3,-1.8,2142,2151,57,55,
142149,252.382,3.947,-1,-1,-1,12,10.8,-51.3,0.1,8.5,-1.3,2225,2235,58,55,
142248,250.786,3.945,-1,-1,-1,14.7,13.6,-51.5,0.2,11.1,-1.7,2331,2338,58,55,
142342,258.383,3.976,-1,-1,587,13.3,12.3,-51.7,0.3,10.7,-1.6,2428,2435,57,55,
142439,249.761,3.969,-1,-1,-1,11.9,11.9,-51.7,0.2,10.4,-1.4,2526,2535,58,56,
142532,255.201,3.982,-1,630,-1,11.6,11.6,-51.7,0.3,10.9,-1.7,2623,2632,58,57,
142631,259.173,3.955,-1,-1,-1,11.9,11.9,-51.7,0.3,11.4,-2.2,2726,2736,57,57,
142731,253.433,3.985,-1,-1,-1,12.1,12.1,-51.9,0.2,11.4,-1.8,2830,2841,57,57,
142828,256.954,3.969,-1,-1,-1,11.9,11.9,-52,0.1,10.8,-1.7,2933,2943,56,57,
142922,247.304,3.909,-1,-1,-1,11.6,11.6,-52,0.3,10.8,-2.1,3031,3043,55,57,
143021,247.612,3.979,-1,-1,-1,12.1,12.1,-52,0.3,11.7,-1.8,3132,3150,55,57,
143120,252.623,3.977,-1,-1,665,12.1,12.1,-52,0.2,11.1,-1.5,3236,3255,55,57,
143219,248.52,3.935,-1,-1,-1,13.4,11.8,-51.9,0.2,11.1,-1.7,3338,3363,55,57,
143313,255.074,3.98,-1,-1,-1,11.1,9.7,-51.8,0.1,10.8,-1.5,3432,3463,56,57,
143410,253.685,3.988,-1,-1,-1,11.9,10.5,-51.7,0.2,11.4,-2,3533,3566,56,57,
143509,251.777,3.989,-1,-1,-1,12.3,10.2,-51.7,0.1,10.8,-1.5,3636,3672,56,57,
143602,261.86,3.912,-1,-1,-1,9.7,9.7,-51.7,0.3,10.8,-1.5,3732,3772,56,56,
143701,250.429,3.969,-1,-1,-1,10.4,10.4,-51.6,0.2,11.8,-1.8,3834,3878,55,57,
143801,255.848,3.975,-1,-1,-1,10.5,10.5,-51.5,0.2,11.6,-1.8,3937,3986,52,57,
